0.0017955,25.186
0.001976,64.559
0.0021565,122.61
0.0023369,141.44
0.0025174,93.214
0.0026979,80.23
0.0028784,65.102
0.0030589,48.099
0.0032394,39.704
0.0034199,33.23
0.0036004,28.601
0.0037809,21.39
0.0039614,14.895
0.0041419,7.6822
0.0043224,6.2638
0.0045029,5.9797
0.0046834,4.6887
0.0048639,2.9733
0.0050444,1.7335
0.0052249,1.2964
0.0054054,1.1904
0.0055859,1.2498
0.0057664,1.229
0.0059469,0.4068
0.0061274,-0.71024
0.0063079,-1.0025
0.0064883,-1.2591
0.0066688,-1.447
0.0068493,-2.1284
0.0070298,-1.6939
0.0072103,-1.8722
0.0073908,-2.3723
0.0075713,-2.7365
0.0077518,-2.9593
0.0079323,-3.263
0.0081128,-3.2219
0.0082933,-3.0971
0.0084738,-3.2164
0.0086543,-3.0473
0.0088348,-2.9133
0.0090153,-3.0242
0.0091958,-3.2005
0.0093763,-3.0831
0.0095568,-2.9543
0.0097373,-3.25
0.0099178,-3.1946
0.010098,-2.9428
0.010279,-3.0158
0.010459,-3.1145
0.01064,-2.9611
0.01082,-2.8415
0.011001,-2.7623
0.011181,-2.7895
0.011362,-2.7612
0.011542,-2.7694
0.011723,-2.7223
0.011903,-2.6534
0.012084,-2.6842
0.012264,-3.1336
0.012445,-2.9208
0.012625,-2.4819
0.012806,-2.2929
0.012986,-2.3435
0.013167,-2.4673
0.013347,-2.4987
0.013528,-2.3045
0.013708,-2.1058
0.013889,-1.9824
0.014069,-1.9474
0.01425,-2.0488
0.01443,-2.1997
0.014611,-2.2302
0.014791,-2.1272
0.014972,-2.0661
0.015152,-2.199
0.015333,-2.0941
0.015513,-1.8926
0.015694,-1.6323
0.015874,-1.4796
0.016055,-1.5025
0.016235,-1.6983
0.016416,-1.8496
0.016596,-1.7719
0.016777,-1.4909
0.016957,-1.3334
0.017138,-1.3427
0.017318,-1.3637
0.017499,-1.3837
0.017679,-1.3965
0.01786,-1.407
0.01804,-1.3106
0.018221,-1.3054
0.018401,-1.1734
0.018582,-1.2332
0.018762,-1.3701
0.018943,-1.399
0.019123,-1.2713
0.019304,-1.1107
0.019484,-0.93784
0.019665,-0.95183
0.019845,-0.99333
0.020025,-1.0246
0.020206,-1.0079
0.020386,-0.91728
0.020567,-0.86883
0.020747,-0.86511
0.020928,-0.90741
0.021108,-0.93845
0.021289,-0.90308
0.021469,-0.8529
0.02165,-0.88594
0.02183,-0.96741
0.022011,-1.0059
0.022191,-0.94107
0.022372,-0.89368
0.022552,-0.85666
0.022733,-0.81557
0.022913,-0.67016
0.023094,-0.75243
0.023274,-0.79506
0.023455,-0.80241
0.023635,-0.78196
0.023816,-0.75791
0.023996,-0.75091
0.024177,-0.80177
0.024357,-0.88984
0.024538,-0.91138
0.024718,-0.84775
0.024899,-0.79969
0.025079,-0.67008
0.02526,-0.59734
0.02544,-0.62684
0.025621,-0.63297
0.025801,-0.67128
0.025982,-0.74742
0.026162,-0.73667
0.026343,-0.73452
0.026523,-0.76788
0.026704,-0.82254
0.026884,-0.82273
0.027065,-0.80237
0.027245,-0.73542
0.027426,-0.68322
0.027606,-0.64408
0.027787,-0.64055
0.027967,-0.69591
0.028148,-0.68214
0.028328,-0.63295
0.028509,-0.59967
0.028689,-0.63847
0.02887,-0.6502
0.02905,-0.64577
0.029231,-0.62042
0.029411,-0.63745
0.029592,-0.66492
0.029772,-0.74691
0.029953,-0.80869
0.030133,-0.77229
0.030314,-0.67619
0.030494,-0.55734
0.030675,-0.49026
0.030855,-0.50283
0.031036,-0.52589
0.031216,-0.60681
0.031397,-0.65378
0.031577,-0.64089
0.031758,-0.62682
0.031938,-0.6339
0.032119,-0.65736
0.032299,-0.62444
0.03248,-0.56225
0.03266,-0.57331
0.032841,-0.61072
0.033021,-0.67785
0.033202,-0.67765
0.033382,-0.69152
0.033563,-0.77756
0.033743,-0.65368
0.033924,-0.63982
0.034104,-0.67691
0.034285,-0.6495
0.034465,-0.62547
0.034645,-0.64011
0.034826,-0.69667
0.035006,-0.65557
0.035187,-0.61042
0.035367,-0.57276
0.035548,-0.58274
0.035728,-0.60287
0.035909,-0.57855
