0.0017955,439.87
0.001976,1421
0.0021565,2658.3
0.0023369,3631
0.0025174,3996.9
0.0026979,4097.4
0.0028784,4062
0.0030589,4001.6
0.0032394,3939.3
0.0034199,3873.5
0.0036004,3798.4
0.0037809,3715.1
0.0039614,3638.3
0.0041419,3558.2
0.0043224,3479.4
0.0045029,3393.7
0.0046834,3305.6
0.0048639,3214.4
0.0050444,3124.1
0.0052249,3037
0.0054054,2945.8
0.0055859,2851.9
0.0057664,2764
0.0059469,2674.2
0.0061274,2581.7
0.0063079,2492.6
0.0064883,2404.2
0.0066688,2314.2
0.0068493,2228.4
0.0070298,2143.3
0.0072103,2056.7
0.0073908,1971.7
0.0075713,1890
0.0077518,1807.9
0.0079323,1729.2
0.0081128,1650.3
0.0082933,1572.7
0.0084738,1498
0.0086543,1426.4
0.0088348,1357.7
0.0090153,1288.9
0.0091958,1221.2
0.0093763,1154.5
0.0095568,1091.2
0.0097373,1030.1
0.0099178,970.93
0.010098,914.6
0.010279,859.32
0.010459,806.34
0.01064,755.88
0.01082,706.74
0.011001,659.75
0.011181,614.08
0.011362,569.92
0.011542,527.98
0.011723,489.01
0.011903,451.88
0.012084,416.48
0.012264,382.3
0.012445,350.34
0.012625,320.42
0.012806,292.42
0.012986,266.48
0.013167,241.7
0.013347,218.57
0.013528,197.26
0.013708,177.35
0.013889,158.76
0.014069,141.31
0.01425,125.35
0.01443,110.76
0.014611,97.725
0.014791,86.033
0.014972,75.171
0.015152,65.175
0.015333,56.18
0.015513,48.19
0.015694,41.197
0.015874,35.121
0.016055,29.762
0.016235,25.09
0.016416,21.107
0.016596,17.904
0.016777,15.373
0.016957,13.26
0.017138,11.525
0.017318,10.186
0.017499,9.1396
0.017679,8.3835
0.01786,8.0057
0.01804,8.0846
0.018221,8.4319
0.018401,8.9144
0.018582,9.4152
0.018762,9.9756
0.018943,10.672
0.019123,11.443
0.019304,12.366
0.019484,13.372
0.019665,14.417
0.019845,15.542
0.020025,16.53
0.020206,17.417
0.020386,18.337
0.020567,19.198
0.020747,19.922
0.020928,20.521
0.021108,21.024
0.021289,21.514
0.021469,22.045
0.02165,22.407
0.02183,22.52
0.022011,22.488
0.022191,22.498
0.022372,22.554
0.022552,22.603
0.022733,22.333
0.022913,21.974
0.023094,21.616
0.023274,21.207
0.023455,20.758
0.023635,20.229
0.023816,19.523
0.023996,18.774
0.024177,18.13
0.024357,17.418
0.024538,16.455
0.024718,15.611
0.024899,14.843
0.025079,14.098
0.02526,13.357
0.02544,12.595
0.025621,11.783
0.025801,10.867
0.025982,10.073
0.026162,9.3429
0.026343,8.5915
0.026523,7.7926
0.026704,7.0224
0.026884,6.3642
0.027065,5.7363
0.027245,5.1644
0.027426,4.6046
0.027606,4.075
0.027787,3.5317
0.027967,3.0346
0.028148,2.6568
0.028328,2.3905
0.028509,2.1993
0.028689,1.9865
0.02887,1.7541
0.02905,1.625
0.029231,1.5115
0.029411,1.3604
0.029592,1.1746
0.029772,1.0727
0.029953,1.1196
0.030133,1.2714
0.030314,1.4388
0.030494,1.5756
0.030675,1.7055
0.030855,1.6651
0.031036,1.7414
0.031216,1.8996
0.031397,2.0892
0.031577,2.2695
0.031758,2.4519
0.031938,2.6116
0.032119,2.7841
0.032299,3.0304
0.03248,3.2758
0.03266,3.4264
0.032841,3.5675
0.033021,3.673
0.033202,3.8088
0.033382,3.9089
0.033563,3.894
0.033743,4.0449
0.033924,4.1722
0.034104,4.2663
0.034285,4.3841
0.034465,4.4696
0.034645,4.5027
0.034826,4.4942
0.035006,4.4324
0.035187,4.2025
0.035367,4.0483
0.035548,3.9361
0.035728,3.8145
0.035909,3.6727
